sku_id,year_month,units,revenue
SKU_00101,2025-01,1856,82413
SKU_00199,2025-07,1856,82413
SKU_00102,2025-07,1856,82413
SKU_00198,2025-02,1856,82413
SKU_00101,2025-02,1856,82413
SKU_00086,2024-10,1856,82413
SKU_00199,2025-08,1856,82413
SKU_00102,2025-08,1856,82413
SKU_00198,2025-03,1856,82413
SKU_00101,2025-03,1856,82413
SKU_00086,2024-11,1856,82413
SKU_00199,2025-09,1856,82413
SKU_00102,2025-09,1856,82413
SKU_00198,2025-04,1856,82413
SKU_00101,2025-04,1856,82413
SKU_00086,2024-12,1856,82413
SKU_00198,2025-05,1856,82413
SKU_00101,2025-05,1856,82413
SKU_00236,2024-10,1856,82413
SKU_00198,2025-06,1856,82413
SKU_00101,2025-06,1856,82413
SKU_00197,2025-01,1856,82413
SKU_00100,2025-01,1856,82413
SKU_00236,2024-11,1856,82413
SKU_00198,2025-07,1856,82413
SKU_00101,2025-07,1856,82413
SKU_00197,2025-02,1856,82413
SKU_00100,2025-02,1856,82413
SKU_00236,2024-12,1856,82413
SKU_00085,2024-10,1856,82413
SKU_00150,2024-10,1856,82413
SKU_00198,2025-08,1856,82413
SKU_00101,2025-08,1856,82413
SKU_00197,2025-03,1856,82413
SKU_00100,2025-03,1856,82413
SKU_00150,2024-11,1856,82413
SKU_00085,2024-11,1856,82413
SKU_00198,2025-09,1856,82413
SKU_00101,2025-09,1856,82413
SKU_00197,2025-04,1856,82413
SKU_00100,2025-04,1856,82413
SKU_00150,2024-12,1856,82413
SKU_00085,2024-12,1856,82413
SKU_00079,2024-06,1856,82413
SKU_00197,2025-05,1856,82413
SKU_00100,2025-05,1856,82413
SKU_00235,2024-10,1856,82413
SKU_00079,2024-07,1856,82413
SKU_00197,2025-06,1856,82413
SKU_00100,2025-06,1856,82413
SKU_00261,2025-01,1856,82413
SKU_00196,2025-01,1856,82413
SKU_00235,2024-11,1856,82413
SKU_00079,2024-08,1856,82413
SKU_00197,2025-07,1856,82413
SKU_00100,2025-07,1856,82413
SKU_00261,2025-02,1856,82413
SKU_00196,2025-02,1856,82413
SKU_00235,2024-12,1856,82413
SKU_00079,2024-09,1856,82413
SKU_00197,2025-08,1856,82413
SKU_00100,2025-08,1856,82413
SKU_00261,2025-03,1856,82413
SKU_00196,2025-03,1856,82413
SKU_00089,2025-10,1856,82413
SKU_00197,2025-09,1856,82413
SKU_00100,2025-09,1856,82413
SKU_00261,2025-04,1856,82413
SKU_00196,2025-04,1856,82413
SKU_00078,2024-06,1856,82413
SKU_00089,2025-11,1856,82413
SKU_00261,2025-05,1856,82413
SKU_00196,2025-05,1856,82413
SKU_00234,2024-10,1856,82413
SKU_00078,2024-07,1856,82413
SKU_00261,2025-06,1856,82413
SKU_00196,2025-06,1856,82413
SKU_00260,2025-01,1856,82413
SKU_00234,2024-11,1856,82413
SKU_00078,2024-08,1856,82413
SKU_00261,2025-07,1856,82413
SKU_00196,2025-07,1856,82413
SKU_00260,2025-02,1856,82413
SKU_00234,2024-12,1856,82413
SKU_00078,2024-09,1856,82413
SKU_00261,2025-08,1856,82413
SKU_00196,2025-08,1856,82413
SKU_00260,2025-03,1856,82413
SKU_00088,2025-10,1856,82413
SKU_00261,2025-09,1856,82413
SKU_00196,2025-09,1856,82413
SKU_00260,2025-04,1856,82413
SKU_00077,2024-06,1856,82413
SKU_00142,2024-06,1856,82413
SKU_00088,2025-11,1856,82413
SKU_00260,2025-05,1856,82413
SKU_00233,2024-10,1856,82413
SKU_00077,2024-07,1856,82413
SKU_00142,2024-07,1856,82413
SKU_00260,2025-06,1856,82413
SKU_00233,2024-11,1856,82413
SKU_00077,2024-08,1856,82413
SKU_00142,2024-08,1856,82413
SKU_00260,2025-07,1856,82413
SKU_00233,2024-12,1856,82413
SKU_00227,2024-06,1856,82413
SKU_00077,2024-09,1856,82413
SKU_00142,2024-09,1856,82413
SKU_00260,2025-08,1856,82413
SKU_00227,2024-07,1856,82413
SKU_00087,2025-10,1856,82413
SKU_00260,2025-09,1856,82413
SKU_00227,2024-08,1856,82413
SKU_00076,2024-06,1856,82413
SKU_00141,2024-06,1856,82413
SKU_00087,2025-11,1856,82413
SKU_00232,2024-10,1856,82413
SKU_00227,2024-09,1856,82413
SKU_00076,2024-07,1856,82413
SKU_00141,2024-07,1856,82413
SKU_00232,2024-11,1856,82413
SKU_00076,2024-08,1856,82413
SKU_00141,2024-08,1856,82413
SKU_00237,2025-10,1856,82413
SKU_00232,2024-12,1856,82413
SKU_00226,2024-06,1856,82413
SKU_00076,2024-09,1856,82413
SKU_00141,2024-09,1856,82413
SKU_00237,2025-11,1856,82413
SKU_00226,2024-07,1856,82413
SKU_00151,2025-10,1856,82413
SKU_00086,2025-10,1856,82413
SKU_00226,2024-08,1856,82413
SKU_00140,2024-06,1856,82413
SKU_00151,2025-11,1856,82413
SKU_00086,2025-11,1856,82413
SKU_00231,2024-10,1856,82413
SKU_00226,2024-09,1856,82413
SKU_00140,2024-07,1856,82413
SKU_00079,2025-01,1856,82413
SKU_00231,2024-11,1856,82413
SKU_00140,2024-08,1856,82413
SKU_00236,2025-10,1856,82413
SKU_00079,2025-02,1856,82413
SKU_00231,2024-12,1856,82413
SKU_00225,2024-06,1856,82413
SKU_00140,2024-09,1856,82413
SKU_00236,2025-11,1856,82413
SKU_00079,2025-03,1856,82413
SKU_00225,2024-07,1856,82413
SKU_00150,2025-10,1856,82413
SKU_00079,2025-04,1856,82413
SKU_00225,2024-08,1856,82413
SKU_00150,2025-11,1856,82413
SKU_00079,2025-05,1856,82413
SKU_00117,2024-10,1856,82413
SKU_00225,2024-09,1856,82413
SKU_00079,2025-06,1856,82413
SKU_00143,2025-01,1856,82413
SKU_00078,2025-01,1856,82413
SKU_00117,2024-11,1856,82413
SKU_00235,2025-10,1856,82413
SKU_00079,2025-07,1856,82413
SKU_00143,2025-02,1856,82413
SKU_00078,2025-02,1856,82413
SKU_00117,2024-12,1856,82413
SKU_00224,2024-06,1856,82413
SKU_00031,2024-10,1856,82413
SKU_00235,2025-11,1856,82413
SKU_00079,2025-08,1856,82413
SKU_00143,2025-03,1856,82413
SKU_00078,2025-03,1856,82413
SKU_00031,2024-11,1856,82413
SKU_00224,2024-07,1856,82413
SKU_00079,2025-09,1856,82413
SKU_00143,2025-04,1856,82413
SKU_00078,2025-04,1856,82413
SKU_00228,2025-01,1856,82413
SKU_00031,2024-12,1856,82413
SKU_00224,2024-08,1856,82413
SKU_00143,2025-05,1856,82413
SKU_00078,2025-05,1856,82413
SKU_00228,2025-02,1856,82413
SKU_00116,2024-10,1856,82413
SKU_00224,2024-09,1856,82413
SKU_00143,2025-06,1856,82413
SKU_00078,2025-06,1856,82413
SKU_00228,2025-03,1856,82413
SKU_00142,2025-01,1856,82413
SKU_00077,2025-01,1856,82413
SKU_00116,2024-11,1856,82413
SKU_00234,2025-10,1856,82413
SKU_00143,2025-07,1856,82413
SKU_00078,2025-07,1856,82413
SKU_00228,2025-04,1856,82413
SKU_00142,2025-02,1856,82413
SKU_00077,2025-02,1856,82413
SKU_00116,2024-12,1856,82413
SKU_00223,2024-06,1856,82413
SKU_00030,2024-10,1856,82413
SKU_00234,2025-11,1856,82413
SKU_00143,2025-08,1856,82413
SKU_00078,2025-08,1856,82413
SKU_00228,2025-05,1856,82413
SKU_00142,2025-03,1856,82413
SKU_00077,2025-03,1856,82413
SKU_00030,2024-11,1856,82413
SKU_00223,2024-07,1856,82413
SKU_00143,2025-09,1856,82413
SKU_00078,2025-09,1856,82413
SKU_00228,2025-06,1856,82413
SKU_00142,2025-04,1856,82413
SKU_00077,2025-04,1856,82413
SKU_00227,2025-01,1856,82413
SKU_00030,2024-12,1856,82413
SKU_00223,2024-08,1856,82413
SKU_00228,2025-07,1856,82413
SKU_00142,2025-05,1856,82413
SKU_00077,2025-05,1856,82413
SKU_00227,2025-02,1856,82413
SKU_00115,2024-10,1856,82413
SKU_00223,2024-09,1856,82413
SKU_00228,2025-08,1856,82413
SKU_00142,2025-06,1856,82413
SKU_00077,2025-06,1856,82413
SKU_00227,2025-03,1856,82413
SKU_00141,2025-01,1856,82413
SKU_00115,2024-11,1856,82413
SKU_00233,2025-10,1856,82413
SKU_00228,2025-09,1856,82413
SKU_00142,2025-07,1856,82413
SKU_00077,2025-07,1856,82413
SKU_00227,2025-04,1856,82413
SKU_00141,2025-02,1856,82413
SKU_00115,2024-12,1856,82413
SKU_00109,2024-06,1856,82413
SKU_00233,2025-11,1856,82413
SKU_00142,2025-08,1856,82413
SKU_00077,2025-08,1856,82413
SKU_00227,2025-05,1856,82413
SKU_00141,2025-03,1856,82413
SKU_00109,2024-07,1856,82413
SKU_00142,2025-09,1856,82413
SKU_00077,2025-09,1856,82413
SKU_00227,2025-06,1856,82413
SKU_00141,2025-04,1856,82413
SKU_00226,2025-01,1856,82413
SKU_00109,2024-08,1856,82413
SKU_00023,2024-06,1856,82413
SKU_00227,2025-07,1856,82413
SKU_00141,2025-05,1856,82413
SKU_00226,2025-02,1856,82413
SKU_00109,2024-09,1856,82413
SKU_00114,2024-10,1856,82413
SKU_00023,2024-07,1856,82413
SKU_00227,2025-08,1856,82413
SKU_00141,2025-06,1856,82413
SKU_00226,2025-03,1856,82413
SKU_00140,2025-01,1856,82413
SKU_00114,2024-11,1856,82413
SKU_00023,2024-08,1856,82413
SKU_00232,2025-10,1856,82413
SKU_00227,2025-09,1856,82413
SKU_00141,2025-07,1856,82413
SKU_00226,2025-04,1856,82413
SKU_00140,2025-02,1856,82413
SKU_00114,2024-12,1856,82413
SKU_00108,2024-06,1856,82413
SKU_00023,2024-09,1856,82413
SKU_00232,2025-11,1856,82413
SKU_00141,2025-08,1856,82413
SKU_00226,2025-05,1856,82413
SKU_00140,2025-03,1856,82413
SKU_00108,2024-07,1856,82413
SKU_00141,2025-09,1856,82413
SKU_00226,2025-06,1856,82413
SKU_00140,2025-04,1856,82413
SKU_00225,2025-01,1856,82413
SKU_00108,2024-08,1856,82413
SKU_00022,2024-06,1856,82413
SKU_00226,2025-07,1856,82413
SKU_00140,2025-05,1856,82413
SKU_00225,2025-02,1856,82413
SKU_00108,2024-09,1856,82413
SKU_00113,2024-10,1856,82413
SKU_00022,2024-07,1856,82413
SKU_00226,2025-08,1856,82413
SKU_00140,2025-06,1856,82413
SKU_00225,2025-03,1856,82413
SKU_00113,2024-11,1856,82413
SKU_00022,2024-08,1856,82413
SKU_00118,2025-10,1856,82413
SKU_00226,2025-09,1856,82413
SKU_00140,2025-07,1856,82413
SKU_00225,2025-04,1856,82413
SKU_00113,2024-12,1856,82413
SKU_00107,2024-06,1856,82413
SKU_00022,2024-09,1856,82413
SKU_00118,2025-11,1856,82413
SKU_00140,2025-08,1856,82413
SKU_00225,2025-05,1856,82413
SKU_00107,2024-07,1856,82413
SKU_00032,2025-10,1856,82413
SKU_00140,2025-09,1856,82413
SKU_00225,2025-06,1856,82413
SKU_00224,2025-01,1856,82413
SKU_00107,2024-08,1856,82413
SKU_00021,2024-06,1856,82413
SKU_00032,2025-11,1856,82413
SKU_00225,2025-07,1856,82413
SKU_00224,2025-02,1856,82413
SKU_00274,2024-10,1856,82413
SKU_00107,2024-09,1856,82413
SKU_00112,2024-10,1856,82413
SKU_00021,2024-07,1856,82413
SKU_00225,2025-08,1856,82413
SKU_00224,2025-03,1856,82413
SKU_00274,2024-11,1856,82413
SKU_00112,2024-11,1856,82413
SKU_00021,2024-08,1856,82413
SKU_00117,2025-10,1856,82413
SKU_00225,2025-09,1856,82413
SKU_00224,2025-04,1856,82413
SKU_00274,2024-12,1856,82413
SKU_00112,2024-12,1856,82413
SKU_00106,2024-06,1856,82413
SKU_00021,2024-09,1856,82413
SKU_00117,2025-11,1856,82413
SKU_00224,2025-05,1856,82413
SKU_00106,2024-07,1856,82413
SKU_00031,2025-10,1856,82413
SKU_00224,2025-06,1856,82413
SKU_00106,2024-08,1856,82413
SKU_00020,2024-06,1856,82413
SKU_00031,2025-11,1856,82413
SKU_00224,2025-07,1856,82413
SKU_00273,2024-10,1856,82413
SKU_00106,2024-09,1856,82413
SKU_00020,2024-07,1856,82413
SKU_00224,2025-08,1856,82413
SKU_00024,2025-01,1856,82413
SKU_00273,2024-11,1856,82413
SKU_00020,2024-08,1856,82413
SKU_00116,2025-10,1856,82413
SKU_00224,2025-09,1856,82413
SKU_00024,2025-02,1856,82413
SKU_00273,2024-12,1856,82413
SKU_00105,2024-06,1856,82413
SKU_00020,2024-09,1856,82413
SKU_00116,2025-11,1856,82413
SKU_00024,2025-03,1856,82413
SKU_00105,2024-07,1856,82413
SKU_00030,2025-10,1856,82413
SKU_00024,2025-04,1856,82413
SKU_00109,2025-01,1856,82413
SKU_00105,2024-08,1856,82413
SKU_00030,2025-11,1856,82413
SKU_00024,2025-05,1856,82413
SKU_00109,2025-02,1856,82413
SKU_00272,2024-10,1856,82413
SKU_00105,2024-09,1856,82413
SKU_00024,2025-06,1856,82413
SKU_00109,2025-03,1856,82413
SKU_00023,2025-01,1856,82413
SKU_00272,2024-11,1856,82413
SKU_00115,2025-10,1856,82413
SKU_00024,2025-07,1856,82413
SKU_00109,2025-04,1856,82413
SKU_00023,2025-02,1856,82413
SKU_00272,2024-12,1856,82413
SKU_00266,2024-06,1856,82413
SKU_00104,2024-06,1856,82413
SKU_00115,2025-11,1856,82413
SKU_00024,2025-08,1856,82413
SKU_00109,2025-05,1856,82413
SKU_00023,2025-03,1856,82413
SKU_00266,2024-07,1856,82413
SKU_00104,2024-07,1856,82413
SKU_00024,2025-09,1856,82413
SKU_00109,2025-06,1856,82413
SKU_00023,2025-04,1856,82413
SKU_00108,2025-01,1856,82413
SKU_00180,2024-06,1856,82413
SKU_00266,2024-08,1856,82413
SKU_00104,2024-08,1856,82413
SKU_00109,2025-07,1856,82413
SKU_00023,2025-05,1856,82413
SKU_00108,2025-02,1856,82413
SKU_00271,2024-10,1856,82413
SKU_00180,2024-07,1856,82413
SKU_00266,2024-09,1856,82413
SKU_00104,2024-09,1856,82413
SKU_00109,2025-08,1856,82413
SKU_00023,2025-06,1856,82413
SKU_00108,2025-03,1856,82413
SKU_00022,2025-01,1856,82413
SKU_00271,2024-11,1856,82413
SKU_00180,2024-08,1856,82413
SKU_00114,2025-10,1856,82413
SKU_00109,2025-09,1856,82413
SKU_00023,2025-07,1856,82413
SKU_00108,2025-04,1856,82413
SKU_00022,2025-02,1856,82413
SKU_00271,2024-12,1856,82413
SKU_00180,2024-09,1856,82413
SKU_00265,2024-06,1856,82413
SKU_00114,2025-11,1856,82413
SKU_00023,2025-08,1856,82413
SKU_00108,2025-05,1856,82413
SKU_00022,2025-03,1856,82413
SKU_00265,2024-07,1856,82413
SKU_00190,2025-10,1856,82413
SKU_00023,2025-09,1856,82413
SKU_00108,2025-06,1856,82413
SKU_00022,2025-04,1856,82413
SKU_00107,2025-01,1856,82413
SKU_00265,2024-08,1856,82413
SKU_00190,2025-11,1856,82413
SKU_00108,2025-07,1856,82413
SKU_00022,2025-05,1856,82413
SKU_00107,2025-02,1856,82413
SKU_00270,2024-10,1856,82413
SKU_00265,2024-09,1856,82413
SKU_00108,2025-08,1856,82413
SKU_00022,2025-06,1856,82413
SKU_00107,2025-03,1856,82413
SKU_00021,2025-01,1856,82413
SKU_00270,2024-11,1856,82413
SKU_00275,2025-10,1856,82413
SKU_00113,2025-10,1856,82413
SKU_00108,2025-09,1856,82413
SKU_00022,2025-07,1856,82413
SKU_00107,2025-04,1856,82413
SKU_00021,2025-02,1856,82413
SKU_00270,2024-12,1856,82413
SKU_00264,2024-06,1856,82413
SKU_00275,2025-11,1856,82413
SKU_00113,2025-11,1856,82413
SKU_00022,2025-08,1856,82413
SKU_00107,2025-05,1856,82413
SKU_00021,2025-03,1856,82413
SKU_00264,2024-07,1856,82413
SKU_00022,2025-09,1856,82413
SKU_00107,2025-06,1856,82413
SKU_00021,2025-04,1856,82413
SKU_00106,2025-01,1856,82413
SKU_00264,2024-08,1856,82413
SKU_00107,2025-07,1856,82413
SKU_00021,2025-05,1856,82413
SKU_00106,2025-02,1856,82413
SKU_00264,2024-09,1856,82413
SKU_00107,2025-08,1856,82413
SKU_00021,2025-06,1856,82413
SKU_00106,2025-03,1856,82413
SKU_00020,2025-01,1856,82413
SKU_00274,2025-10,1856,82413
SKU_00107,2025-09,1856,82413
SKU_00021,2025-07,1856,82413
SKU_00106,2025-04,1856,82413
SKU_00020,2025-02,1856,82413
SKU_00263,2024-06,1856,82413
SKU_00070,2024-10,1856,82413
SKU_00274,2025-11,1856,82413
SKU_00021,2025-08,1856,82413
SKU_00106,2025-05,1856,82413
SKU_00020,2025-03,1856,82413
SKU_00070,2024-11,1856,82413
SKU_00263,2024-07,1856,82413
SKU_00021,2025-09,1856,82413
SKU_00106,2025-06,1856,82413
SKU_00020,2025-04,1856,82413
SKU_00267,2025-01,1856,82413
SKU_00105,2025-01,1856,82413
SKU_00070,2024-12,1856,82413
SKU_00263,2024-08,1856,82413
SKU_00106,2025-07,1856,82413
SKU_00020,2025-05,1856,82413
SKU_00267,2025-02,1856,82413
SKU_00105,2025-02,1856,82413
SKU_00155,2024-10,1856,82413
SKU_00263,2024-09,1856,82413
SKU_00106,2025-08,1856,82413
SKU_00020,2025-06,1856,82413
SKU_00267,2025-03,1856,82413
SKU_00105,2025-03,1856,82413
SKU_00181,2025-01,1856,82413
SKU_00155,2024-11,1856,82413
SKU_00273,2025-10,1856,82413
SKU_00106,2025-09,1856,82413
SKU_00020,2025-07,1856,82413
SKU_00267,2025-04,1856,82413
SKU_00105,2025-04,1856,82413
SKU_00181,2025-02,1856,82413
SKU_00155,2024-12,1856,82413
SKU_00262,2024-06,1856,82413
SKU_00273,2025-11,1856,82413
SKU_00020,2025-08,1856,82413
SKU_00267,2025-05,1856,82413
SKU_00105,2025-05,1856,82413
SKU_00181,2025-03,1856,82413
SKU_00262,2024-07,1856,82413
SKU_00020,2025-09,1856,82413
SKU_00267,2025-06,1856,82413
SKU_00105,2025-06,1856,82413
SKU_00181,2025-04,1856,82413
SKU_00266,2025-01,1856,82413
SKU_00262,2024-08,1856,82413
SKU_00267,2025-07,1856,82413
SKU_00105,2025-07,1856,82413
SKU_00181,2025-05,1856,82413
SKU_00266,2025-02,1856,82413
SKU_00262,2024-09,1856,82413
SKU_00154,2024-10,1856,82413
SKU_00267,2025-08,1856,82413
SKU_00105,2025-08,1856,82413
SKU_00181,2025-06,1856,82413
SKU_00266,2025-03,1856,82413
SKU_00180,2025-01,1856,82413
SKU_00154,2024-11,1856,82413
SKU_00272,2025-10,1856,82413
SKU_00267,2025-09,1856,82413
SKU_00105,2025-09,1856,82413
SKU_00181,2025-07,1856,82413
SKU_00266,2025-04,1856,82413
SKU_00180,2025-02,1856,82413
SKU_00154,2024-12,1856,82413
SKU_00261,2024-06,1856,82413
SKU_00272,2025-11,1856,82413
SKU_00181,2025-08,1856,82413
SKU_00266,2025-05,1856,82413
SKU_00180,2025-03,1856,82413
SKU_00239,2024-10,1856,82413
SKU_00261,2024-07,1856,82413
SKU_00181,2025-09,1856,82413
SKU_00266,2025-06,1856,82413
SKU_00180,2025-04,1856,82413
SKU_00265,2025-01,1856,82413
SKU_00239,2024-11,1856,82413
SKU_00261,2024-08,1856,82413
SKU_00266,2025-07,1856,82413
SKU_00180,2025-05,1856,82413
SKU_00265,2025-02,1856,82413
SKU_00239,2024-12,1856,82413
SKU_00261,2024-09,1856,82413
SKU_00153,2024-10,1856,82413
SKU_00266,2025-08,1856,82413
SKU_00180,2025-06,1856,82413
SKU_00265,2025-03,1856,82413
SKU_00153,2024-11,1856,82413
SKU_00271,2025-10,1856,82413
SKU_00266,2025-09,1856,82413
SKU_00180,2025-07,1856,82413
SKU_00265,2025-04,1856,82413
SKU_00153,2024-12,1856,82413
SKU_00147,2024-06,1856,82413
SKU_00271,2025-11,1856,82413
SKU_00180,2025-08,1856,82413
SKU_00265,2025-05,1856,82413
SKU_00238,2024-10,1856,82413
SKU_00147,2024-07,1856,82413
SKU_00180,2025-09,1856,82413
SKU_00265,2025-06,1856,82413
SKU_00264,2025-01,1856,82413
SKU_00238,2024-11,1856,82413
SKU_00061,2024-06,1856,82413
SKU_00147,2024-08,1856,82413
SKU_00265,2025-07,1856,82413
SKU_00264,2025-02,1856,82413
SKU_00238,2024-12,1856,82413
SKU_00061,2024-07,1856,82413
SKU_00147,2024-09,1856,82413
SKU_00152,2024-10,1856,82413
SKU_00265,2025-08,1856,82413
SKU_00264,2025-03,1856,82413
SKU_00152,2024-11,1856,82413
SKU_00061,2024-08,1856,82413
SKU_00157,2025-10,1856,82413
SKU_00265,2025-09,1856,82413
SKU_00264,2025-04,1856,82413
SKU_00152,2024-12,1856,82413
SKU_00061,2024-09,1856,82413
SKU_00146,2024-06,1856,82413
SKU_00157,2025-11,1856,82413
SKU_00264,2025-05,1856,82413
SKU_00237,2024-10,1856,82413
SKU_00146,2024-07,1856,82413
SKU_00071,2025-10,1856,82413
SKU_00264,2025-06,1856,82413
SKU_00263,2025-01,1856,82413
SKU_00237,2024-11,1856,82413
SKU_00060,2024-06,1856,82413
SKU_00146,2024-08,1856,82413
SKU_00071,2025-11,1856,82413
SKU_00264,2025-07,1856,82413
SKU_00263,2025-02,1856,82413
SKU_00237,2024-12,1856,82413
SKU_00060,2024-07,1856,82413
SKU_00146,2024-09,1856,82413
SKU_00151,2024-10,1856,82413
SKU_00264,2025-08,1856,82413
SKU_00263,2025-03,1856,82413
SKU_00151,2024-11,1856,82413
SKU_00060,2024-08,1856,82413
SKU_00156,2025-10,1856,82413
SKU_00264,2025-09,1856,82413
SKU_00263,2025-04,1856,82413
SKU_00151,2024-12,1856,82413
SKU_00060,2024-09,1856,82413
SKU_00145,2024-06,1856,82413
SKU_00156,2025-11,1856,82413
SKU_00263,2025-05,1856,82413
SKU_00145,2024-07,1856,82413
SKU_00070,2025-10,1856,82413
SKU_00263,2025-06,1856,82413
SKU_00262,2025-01,1856,82413
SKU_00145,2024-08,1856,82413
SKU_00070,2025-11,1856,82413
SKU_00263,2025-07,1856,82413
SKU_00262,2025-02,1856,82413
SKU_00037,2024-10,1856,82413
SKU_00145,2024-09,1856,82413
SKU_00263,2025-08,1856,82413
SKU_00262,2025-03,1856,82413
SKU_00037,2024-11,1856,82413
SKU_00155,2025-10,1856,82413
SKU_00263,2025-09,1856,82413
SKU_00262,2025-04,1856,82413
SKU_00037,2024-12,1856,82413
SKU_00144,2024-06,1856,82413
SKU_00155,2025-11,1856,82413
SKU_00262,2025-05,1856,82413
SKU_00300,2024-10,1856,82413
SKU_00144,2024-07,1856,82413
SKU_00262,2025-06,1856,82413
SKU_00148,2025-01,1856,82413
SKU_00300,2024-11,1856,82413
SKU_00144,2024-08,1856,82413
SKU_00262,2025-07,1856,82413
SKU_00148,2025-02,1856,82413
SKU_00300,2024-12,1856,82413
SKU_00229,2024-06,1856,82413
SKU_00036,2024-10,1856,82413
SKU_00144,2024-09,1856,82413
SKU_00262,2025-08,1856,82413
SKU_00148,2025-03,1856,82413
SKU_00062,2025-01,1856,82413
SKU_00036,2024-11,1856,82413
SKU_00229,2024-07,1856,82413
SKU_00154,2025-10,1856,82413
SKU_00262,2025-09,1856,82413
SKU_00148,2025-04,1856,82413
SKU_00062,2025-02,1856,82413
SKU_00036,2024-12,1856,82413
SKU_00229,2024-08,1856,82413
SKU_00143,2024-06,1856,82413
SKU_00154,2025-11,1856,82413
SKU_00148,2025-05,1856,82413
SKU_00062,2025-03,1856,82413
SKU_00229,2024-09,1856,82413
SKU_00143,2024-07,1856,82413
SKU_00148,2025-06,1856,82413
SKU_00062,2025-04,1856,82413
SKU_00147,2025-01,1856,82413
SKU_00143,2024-08,1856,82413
SKU_00239,2025-10,1856,82413
SKU_00148,2025-07,1856,82413
SKU_00062,2025-05,1856,82413
SKU_00147,2025-02,1856,82413
SKU_00228,2024-06,1856,82413
SKU_00035,2024-10,1856,82413
SKU_00143,2024-09,1856,82413
SKU_00239,2025-11,1856,82413
SKU_00148,2025-08,1856,82413
SKU_00062,2025-06,1856,82413
SKU_00147,2025-03,1856,82413
SKU_00061,2025-01,1856,82413
SKU_00035,2024-11,1856,82413
SKU_00228,2024-07,1856,82413
SKU_00153,2025-10,1856,82413
SKU_00148,2025-09,1856,82413
SKU_00062,2025-07,1856,82413
SKU_00147,2025-04,1856,82413
SKU_00061,2025-02,1856,82413
SKU_00035,2024-12,1856,82413
SKU_00228,2024-08,1856,82413
SKU_00153,2025-11,1856,82413
SKU_00062,2025-08,1856,82413
SKU_00147,2025-05,1856,82413
SKU_00061,2025-03,1856,82413
SKU_00228,2024-09,1856,82413
SKU_00062,2025-09,1856,82413
SKU_00147,2025-06,1856,82413
SKU_00061,2025-04,1856,82413
SKU_00146,2025-01,1856,82413
SKU_00238,2025-10,1856,82413
SKU_00147,2025-07,1856,82413
SKU_00061,2025-05,1856,82413
SKU_00146,2025-02,1856,82413
SKU_00034,2024-10,1856,82413
SKU_00238,2025-11,1856,82413
SKU_00147,2025-08,1856,82413
SKU_00061,2025-06,1856,82413
SKU_00146,2025-03,1856,82413
SKU_00060,2025-01,1856,82413
SKU_00034,2024-11,1856,82413
SKU_00152,2025-10,1856,82413
SKU_00147,2025-09,1856,82413
SKU_00061,2025-07,1856,82413
SKU_00146,2025-04,1856,82413
SKU_00060,2025-02,1856,82413
SKU_00034,2024-12,1856,82413
SKU_00028,2024-06,1856,82413
SKU_00152,2025-11,1856,82413
SKU_00061,2025-08,1856,82413
SKU_00146,2025-05,1856,82413
SKU_00060,2025-03,1856,82413
SKU_00119,2024-10,1856,82413
SKU_00028,2024-07,1856,82413
SKU_00061,2025-09,1856,82413
SKU_00146,2025-06,1856,82413
SKU_00060,2025-04,1856,82413
SKU_00145,2025-01,1856,82413
SKU_00119,2024-11,1856,82413
SKU_00028,2024-08,1856,82413
SKU_00146,2025-07,1856,82413
SKU_00060,2025-05,1856,82413
SKU_00145,2025-02,1856,82413
SKU_00119,2024-12,1856,82413
SKU_00028,2024-09,1856,82413
SKU_00033,2024-10,1856,82413
SKU_00146,2025-08,1856,82413
SKU_00060,2025-06,1856,82413
SKU_00145,2025-03,1856,82413
SKU_00033,2024-11,1856,82413
SKU_00038,2025-10,1856,82413
SKU_00146,2025-09,1856,82413
SKU_00060,2025-07,1856,82413
SKU_00145,2025-04,1856,82413
SKU_00033,2024-12,1856,82413
SKU_00027,2024-06,1856,82413
SKU_00038,2025-11,1856,82413
SKU_00060,2025-08,1856,82413
SKU_00145,2025-05,1856,82413
SKU_00118,2024-10,1856,82413
SKU_00027,2024-07,1856,82413
SKU_00060,2025-09,1856,82413
SKU_00145,2025-06,1856,82413
SKU_00144,2025-01,1856,82413
SKU_00118,2024-11,1856,82413
SKU_00027,2024-08,1856,82413
SKU_00145,2025-07,1856,82413
SKU_00144,2025-02,1856,82413
SKU_00118,2024-12,1856,82413
SKU_00194,2024-10,1856,82413
SKU_00027,2024-09,1856,82413
SKU_00032,2024-10,1856,82413
SKU_00145,2025-08,1856,82413
SKU_00144,2025-03,1856,82413
SKU_00194,2024-11,1856,82413
SKU_00032,2024-11,1856,82413
SKU_00037,2025-10,1856,82413
SKU_00145,2025-09,1856,82413
SKU_00144,2025-04,1856,82413
SKU_00229,2025-01,1856,82413
SKU_00194,2024-12,1856,82413
SKU_00032,2024-12,1856,82413
SKU_00026,2024-06,1856,82413
SKU_00037,2025-11,1856,82413
SKU_00144,2025-05,1856,82413
SKU_00229,2025-02,1856,82413
SKU_00279,2024-10,1856,82413
SKU_00026,2024-07,1856,82413
SKU_00144,2025-06,1856,82413
SKU_00229,2025-03,1856,82413
SKU_00279,2024-11,1856,82413
SKU_00026,2024-08,1856,82413
