order_line_id,order_id,sku_id,quantity_ordered,special_handling_required,substitution_allowed
OL_000010790,ORD_0002500,SKU_00289,2,False,False
OL_000010791,ORD_0002500,SKU_00218,2,True,False
OL_000010792,ORD_0002500,SKU_00274,1,False,True
OL_000010793,ORD_0002501,SKU_00287,29,True,False
OL_000010794,ORD_0002501,SKU_00072,8,True,False
OL_000010795,ORD_0002501,SKU_00029,7,True,False
OL_000010796,ORD_0002502,SKU_00042,1,False,False
OL_000010797,ORD_0002502,SKU_00022,7,True,True
OL_000010798,ORD_0002502,SKU_00185,11,False,True
OL_000010799,ORD_0002502,SKU_00107,2,False,False
OL_000010800,ORD_0002503,SKU_00260,2,True,False
OL_000010801,ORD_0002503,SKU_00051,9,False,False
OL_000010802,ORD_0002504,SKU_00215,2,False,False
OL_000010803,ORD_0002505,SKU_00057,7,False,True
OL_000010804,ORD_0002505,SKU_00021,1,False,False
OL_000010805,ORD_0002505,SKU_00268,4,False,True
OL_000010806,ORD_0002506,SKU_00027,2,False,True
OL_000010807,ORD_0002506,SKU_00089,2,False,False
OL_000010808,ORD_0002506,SKU_00042,7,False,False
OL_000010809,ORD_0002506,SKU_00216,1,True,False
OL_000010810,ORD_0002507,SKU_00150,17,False,False
OL_000010811,ORD_0002508,SKU_00015,16,False,False
OL_000010812,ORD_0002508,SKU_00097,3,False,False
OL_000010813,ORD_0002508,SKU_00250,19,False,False
OL_000010814,ORD_0002508,SKU_00148,18,False,False
OL_000010815,ORD_0002509,SKU_00174,2,False,True
OL_000010816,ORD_0002509,SKU_00188,2,False,False
OL_000010817,ORD_0002509,SKU_00273,7,False,False
OL_000010818,ORD_0002510,SKU_00210,1,False,True
OL_000010819,ORD_0002510,SKU_00084,8,False,False
OL_000010820,ORD_0002510,SKU_00086,4,False,False
OL_000010821,ORD_0002510,SKU_00169,12,False,False
OL_000010822,ORD_0002510,SKU_00287,4,True,False
OL_000010823,ORD_0002511,SKU_00019,3,False,False
OL_000010824,ORD_0002511,SKU_00012,5,False,True
OL_000010825,ORD_0002511,SKU_00081,2,False,False
OL_000010826,ORD_0002511,SKU_00050,17,False,False
OL_000010827,ORD_0002512,SKU_00223,8,False,False
OL_000010828,ORD_0002512,SKU_00227,8,False,False
OL_000010829,ORD_0002512,SKU_00201,12,True,False
OL_000010830,ORD_0002512,SKU_00021,18,False,False
OL_000010831,ORD_0002513,SKU_00007,3,True,True
OL_000010832,ORD_0002513,SKU_00116,17,False,True
OL_000010833,ORD_0002513,SKU_00149,2,True,False
OL_000010834,ORD_0002513,SKU_00196,1,True,True
OL_000010835,ORD_0002513,SKU_00028,5,False,True
OL_000010836,ORD_0002514,SKU_00286,3,False,True
OL_000010837,ORD_0002514,SKU_00188,6,False,False
OL_000010838,ORD_0002514,SKU_00265,3,False,True
OL_000010839,ORD_0002514,SKU_00213,1,False,False
OL_000010840,ORD_0002515,SKU_00047,5,True,False
OL_000010841,ORD_0002515,SKU_00241,6,False,False
OL_000010842,ORD_0002515,SKU_00204,1,True,True
OL_000010843,ORD_0002515,SKU_00050,12,False,False
OL_000010844,ORD_0002516,SKU_00170,6,False,True
OL_000010845,ORD_0002516,SKU_00264,1,True,False
OL_000010846,ORD_0002516,SKU_00009,7,False,False
OL_000010847,ORD_0002516,SKU_00279,4,False,False
OL_000010848,ORD_0002516,SKU_00047,3,True,False
OL_000010849,ORD_0002517,SKU_00298,7,False,True
OL_000010850,ORD_0002517,SKU_00234,1,False,False
OL_000010851,ORD_0002517,SKU_00276,1,False,False
OL_000010852,ORD_0002517,SKU_00223,2,False,True
OL_000010853,ORD_0002517,SKU_00225,5,False,False
OL_000010854,ORD_0002518,SKU_00017,4,False,False
OL_000010855,ORD_0002518,SKU_00081,5,False,False
OL_000010856,ORD_0002518,SKU_00279,1,False,False
OL_000010857,ORD_0002518,SKU_00236,2,False,False
OL_000010858,ORD_0002518,SKU_00137,3,True,False
OL_000010859,ORD_0002519,SKU_00061,5,False,True
OL_000010860,ORD_0002519,SKU_00269,2,False,False
OL_000010861,ORD_0002519,SKU_00205,5,False,False
OL_000010862,ORD_0002519,SKU_00146,13,True,True
OL_000010863,ORD_0002519,SKU_00189,2,True,False
OL_000010864,ORD_0002520,SKU_00135,1,False,True
OL_000010865,ORD_0002520,SKU_00286,2,False,False
OL_000010866,ORD_0002520,SKU_00009,1,False,True
OL_000010867,ORD_0002520,SKU_00128,4,False,False
OL_000010868,ORD_0002520,SKU_00134,4,True,True
OL_000010869,ORD_0002521,SKU_00071,3,False,False
OL_000010870,ORD_0002521,SKU_00122,1,False,True
OL_000010871,ORD_0002521,SKU_00256,1,True,False
OL_000010872,ORD_0002522,SKU_00262,2,False,False
OL_000010873,ORD_0002522,SKU_00113,7,False,False
OL_000010874,ORD_0002522,SKU_00100,6,False,False
OL_000010875,ORD_0002522,SKU_00027,3,False,True
OL_000010876,ORD_0002522,SKU_00179,2,False,False
OL_000010877,ORD_0002523,SKU_00132,20,False,False
OL_000010878,ORD_0002523,SKU_00261,4,False,False
OL_000010879,ORD_0002523,SKU_00083,7,False,True
OL_000010880,ORD_0002523,SKU_00282,14,True,True
OL_000010881,ORD_0002524,SKU_00187,7,False,True
OL_000010882,ORD_0002524,SKU_00273,7,False,False
OL_000010883,ORD_0002524,SKU_00281,4,False,False
OL_000010884,ORD_0002524,SKU_00294,4,False,False
OL_000010885,ORD_0002525,SKU_00051,5,False,False
OL_000010886,ORD_0002526,SKU_00060,17,False,False
OL_000010887,ORD_0002526,SKU_00233,8,False,False
OL_000010888,ORD_0002526,SKU_00053,12,True,True
OL_000010889,ORD_0002526,SKU_00087,6,False,False
OL_000010890,ORD_0002526,SKU_00224,5,False,False
OL_000010891,ORD_0002527,SKU_00086,3,False,False
OL_000010892,ORD_0002527,SKU_00195,1,False,False
OL_000010893,ORD_0002527,SKU_00261,5,False,False
OL_000010894,ORD_0002527,SKU_00113,9,False,False
OL_000010895,ORD_0002527,SKU_00238,22,False,False
OL_000010896,ORD_0002527,SKU_00274,2,False,True
OL_000010897,ORD_0002528,SKU_00229,54,True,False
OL_000010898,ORD_0002528,SKU_00022,3,True,True
OL_000010899,ORD_0002528,SKU_00146,18,True,True
OL_000010900,ORD_0002529,SKU_00180,3,False,False
OL_000010901,ORD_0002529,SKU_00140,4,False,True
OL_000010902,ORD_0002529,SKU_00212,3,False,False
OL_000010903,ORD_0002530,SKU_00230,8,False,False
OL_000010904,ORD_0002530,SKU_00098,19,False,False
OL_000010905,ORD_0002530,SKU_00139,8,False,False
OL_000010906,ORD_0002531,SKU_00008,19,False,True
OL_000010907,ORD_0002531,SKU_00139,4,False,False
OL_000010908,ORD_0002531,SKU_00116,2,False,False
OL_000010909,ORD_0002531,SKU_00292,1,False,True
OL_000010910,ORD_0002531,SKU_00115,6,False,False
OL_000010911,ORD_0002532,SKU_00025,2,False,False
OL_000010912,ORD_0002532,SKU_00214,1,False,False
OL_000010913,ORD_0002532,SKU_00088,7,False,False
OL_000010914,ORD_0002532,SKU_00251,1,True,False
OL_000010915,ORD_0002532,SKU_00072,5,True,False
OL_000010916,ORD_0002533,SKU_00293,1,False,True
OL_000010917,ORD_0002533,SKU_00046,4,False,True
OL_000010918,ORD_0002533,SKU_00010,4,False,True
OL_000010919,ORD_0002533,SKU_00208,8,False,True
OL_000010920,ORD_0002533,SKU_00086,2,False,False
OL_000010921,ORD_0002533,SKU_00062,8,False,True
OL_000010922,ORD_0002534,SKU_00024,21,False,True
OL_000010923,ORD_0002535,SKU_00133,18,False,False
OL_000010924,ORD_0002535,SKU_00192,4,True,True
OL_000010925,ORD_0002535,SKU_00185,24,False,False
OL_000010926,ORD_0002535,SKU_00238,12,False,False
OL_000010927,ORD_0002536,SKU_00049,3,False,False
OL_000010928,ORD_0002536,SKU_00097,1,False,False
OL_000010929,ORD_0002536,SKU_00116,2,False,False
OL_000010930,ORD_0002536,SKU_00290,11,False,True
OL_000010931,ORD_0002537,SKU_00113,5,False,False
OL_000010932,ORD_0002537,SKU_00156,21,False,False
OL_000010933,ORD_0002537,SKU_00062,1,False,False
OL_000010934,ORD_0002537,SKU_00253,7,False,False
OL_000010935,ORD_0002537,SKU_00140,24,False,True
OL_000010936,ORD_0002538,SKU_00120,3,False,True
OL_000010937,ORD_0002538,SKU_00104,11,False,False
OL_000010938,ORD_0002538,SKU_00096,4,True,False
OL_000010939,ORD_0002538,SKU_00030,2,False,True
OL_000010940,ORD_0002538,SKU_00274,5,False,False
OL_000010941,ORD_0002539,SKU_00225,15,False,False
OL_000010942,ORD_0002539,SKU_00226,5,False,False
OL_000010943,ORD_0002539,SKU_00216,5,True,True
OL_000010944,ORD_0002539,SKU_00253,1,False,False
OL_000010945,ORD_0002539,SKU_00229,9,True,True
OL_000010946,ORD_0002540,SKU_00026,3,False,True
OL_000010947,ORD_0002540,SKU_00193,1,True,True
OL_000010948,ORD_0002541,SKU_00124,14,False,True
OL_000010949,ORD_0002541,SKU_00158,2,False,True
OL_000010950,ORD_0002541,SKU_00169,8,False,True
OL_000010951,ORD_0002542,SKU_00294,20,False,False
OL_000010952,ORD_0002542,SKU_00295,3,False,False
OL_000010953,ORD_0002543,SKU_00035,5,True,True
OL_000010954,ORD_0002543,SKU_00034,2,False,False
OL_000010955,ORD_0002543,SKU_00023,5,False,True
OL_000010956,ORD_0002544,SKU_00187,3,False,False
OL_000010957,ORD_0002544,SKU_00288,3,False,True
OL_000010958,ORD_0002544,SKU_00118,2,False,False
OL_000010959,ORD_0002544,SKU_00091,1,False,False
OL_000010960,ORD_0002545,SKU_00215,1,False,False
OL_000010961,ORD_0002545,SKU_00285,1,False,False
OL_000010962,ORD_0002545,SKU_00137,11,True,False
OL_000010963,ORD_0002545,SKU_00242,7,False,False
OL_000010964,ORD_0002545,SKU_00192,22,True,False
OL_000010965,ORD_0002545,SKU_00005,5,False,False
OL_000010966,ORD_0002545,SKU_00177,3,False,False
OL_000010967,ORD_0002545,SKU_00015,12,False,True
OL_000010968,ORD_0002545,SKU_00217,2,False,False
OL_000010969,ORD_0002545,SKU_00081,8,False,True
OL_000010970,ORD_0002546,SKU_00291,12,True,False
OL_000010971,ORD_0002546,SKU_00181,8,True,False
OL_000010972,ORD_0002547,SKU_00235,15,False,False
OL_000010973,ORD_0002547,SKU_00174,21,False,False
OL_000010974,ORD_0002547,SKU_00238,2,False,True
OL_000010975,ORD_0002547,SKU_00243,3,False,True
OL_000010976,ORD_0002547,SKU_00218,2,True,True
OL_000010977,ORD_0002547,SKU_00117,3,False,False
OL_000010978,ORD_0002547,SKU_00069,9,True,True
OL_000010979,ORD_0002547,SKU_00233,4,False,False
OL_000010980,ORD_0002547,SKU_00107,5,False,False
OL_000010981,ORD_0002547,SKU_00232,3,False,False
OL_000010982,ORD_0002548,SKU_00174,8,False,False
OL_000010983,ORD_0002548,SKU_00125,1,False,False
OL_000010984,ORD_0002548,SKU_00092,2,True,True
OL_000010985,ORD_0002548,SKU_00187,3,False,False
OL_000010986,ORD_0002548,SKU_00015,15,False,False
OL_000010987,ORD_0002549,SKU_00046,20,False,True
OL_000010988,ORD_0002549,SKU_00219,9,False,False
OL_000010989,ORD_0002549,SKU_00289,6,False,False
OL_000010990,ORD_0002550,SKU_00247,13,False,False
OL_000010991,ORD_0002550,SKU_00130,6,False,True
OL_000010992,ORD_0002551,SKU_00279,2,False,False
OL_000010993,ORD_0002551,SKU_00143,3,False,False
OL_000010994,ORD_0002551,SKU_00294,3,False,False
OL_000010995,ORD_0002551,SKU_00111,4,False,False
OL_000010996,ORD_0002552,SKU_00261,3,False,False
OL_000010997,ORD_0002553,SKU_00135,4,False,True
OL_000010998,ORD_0002553,SKU_00253,6,False,False
OL_000010999,ORD_0002553,SKU_00129,9,False,False
OL_000011000,ORD_0002553,SKU_00215,2,False,False
OL_000011001,ORD_0002553,SKU_00067,8,False,False
OL_000011002,ORD_0002553,SKU_00278,4,False,False
OL_000011003,ORD_0002554,SKU_00175,39,False,False
OL_000011004,ORD_0002554,SKU_00129,6,False,True
OL_000011005,ORD_0002554,SKU_00256,3,True,False
OL_000011006,ORD_0002554,SKU_00196,10,True,True
OL_000011007,ORD_0002554,SKU_00206,34,False,False
OL_000011008,ORD_0002554,SKU_00050,8,False,True
OL_000011009,ORD_0002555,SKU_00058,2,True,False
OL_000011010,ORD_0002556,SKU_00133,4,False,False
OL_000011011,ORD_0002556,SKU_00168,23,True,False
OL_000011012,ORD_0002556,SKU_00072,4,True,False
OL_000011013,ORD_0002556,SKU_00101,26,False,False
OL_000011014,ORD_0002557,SKU_00126,7,True,True
OL_000011015,ORD_0002557,SKU_00021,3,False,False
OL_000011016,ORD_0002557,SKU_00295,1,False,False
OL_000011017,ORD_0002557,SKU_00049,4,False,False
OL_000011018,ORD_0002558,SKU_00272,2,True,False
OL_000011019,ORD_0002558,SKU_00275,2,False,False
OL_000011020,ORD_0002558,SKU_00266,1,False,False
OL_000011021,ORD_0002558,SKU_00213,2,False,False
OL_000011022,ORD_0002558,SKU_00254,7,False,False
OL_000011023,ORD_0002558,SKU_00098,22,False,False
OL_000011024,ORD_0002558,SKU_00157,1,False,False
OL_000011025,ORD_0002558,SKU_00120,5,False,False
OL_000011026,ORD_0002558,SKU_00088,4,False,True
OL_000011027,ORD_0002558,SKU_00132,5,False,True
OL_000011028,ORD_0002558,SKU_00229,6,True,False
OL_000011029,ORD_0002558,SKU_00047,5,True,False
OL_000011030,ORD_0002558,SKU_00146,12,True,True
OL_000011031,ORD_0002558,SKU_00203,1,False,False
OL_000011032,ORD_0002558,SKU_00212,1,False,True
OL_000011033,ORD_0002559,SKU_00121,7,False,False
OL_000011034,ORD_0002559,SKU_00186,2,False,False
OL_000011035,ORD_0002560,SKU_00009,3,False,False
OL_000011036,ORD_0002560,SKU_00047,2,True,False
OL_000011037,ORD_0002560,SKU_00255,14,False,False
OL_000011038,ORD_0002561,SKU_00212,1,False,False
OL_000011039,ORD_0002561,SKU_00219,22,False,False
OL_000011040,ORD_0002561,SKU_00267,17,True,False
OL_000011041,ORD_0002561,SKU_00011,6,False,False
OL_000011042,ORD_0002561,SKU_00178,2,False,True
OL_000011043,ORD_0002561,SKU_00216,11,True,True
OL_000011044,ORD_0002562,SKU_00021,5,False,False
OL_000011045,ORD_0002562,SKU_00241,6,False,False
OL_000011046,ORD_0002562,SKU_00049,7,False,True
OL_000011047,ORD_0002562,SKU_00286,2,False,False
OL_000011048,ORD_0002563,SKU_00150,4,False,True
OL_000011049,ORD_0002563,SKU_00189,10,True,False
OL_000011050,ORD_0002563,SKU_00041,4,False,False
OL_000011051,ORD_0002563,SKU_00101,4,False,False
OL_000011052,ORD_0002563,SKU_00204,6,True,False
OL_000011053,ORD_0002564,SKU_00071,1,False,False
OL_000011054,ORD_0002564,SKU_00122,7,False,True
OL_000011055,ORD_0002564,SKU_00109,5,False,True
OL_000011056,ORD_0002564,SKU_00004,4,False,False
OL_000011057,ORD_0002564,SKU_00210,2,False,False
OL_000011058,ORD_0002565,SKU_00072,1,True,False
OL_000011059,ORD_0002565,SKU_00066,1,False,False
OL_000011060,ORD_0002565,SKU_00134,3,True,True
OL_000011061,ORD_0002565,SKU_00204,4,True,False
OL_000011062,ORD_0002566,SKU_00253,3,False,False
OL_000011063,ORD_0002566,SKU_00078,1,False,False
OL_000011064,ORD_0002566,SKU_00076,4,False,False
OL_000011065,ORD_0002566,SKU_00198,1,False,True
OL_000011066,ORD_0002567,SKU_00195,5,False,True
OL_000011067,ORD_0002567,SKU_00121,2,False,False
OL_000011068,ORD_0002567,SKU_00285,9,False,False
OL_000011069,ORD_0002567,SKU_00113,18,False,False
OL_000011070,ORD_0002568,SKU_00214,12,False,True
OL_000011071,ORD_0002568,SKU_00195,4,False,False
OL_000011072,ORD_0002568,SKU_00210,9,False,False
OL_000011073,ORD_0002568,SKU_00003,8,False,True
OL_000011074,ORD_0002569,SKU_00087,7,False,True
OL_000011075,ORD_0002569,SKU_00219,14,False,False
OL_000011076,ORD_0002569,SKU_00153,5,False,False
OL_000011077,ORD_0002569,SKU_00159,5,False,False
OL_000011078,ORD_0002569,SKU_00106,10,True,False
OL_000011079,ORD_0002569,SKU_00077,1,False,False
OL_000011080,ORD_0002570,SKU_00001,7,False,False
OL_000011081,ORD_0002570,SKU_00046,5,False,True
OL_000011082,ORD_0002570,SKU_00209,3,True,False
OL_000011083,ORD_0002570,SKU_00004,4,False,True
OL_000011084,ORD_0002570,SKU_00052,1,False,False
OL_000011085,ORD_0002571,SKU_00213,3,False,False
OL_000011086,ORD_0002572,SKU_00145,1,False,True
OL_000011087,ORD_0002573,SKU_00216,6,True,False
OL_000011088,ORD_0002573,SKU_00217,5,False,False
OL_000011089,ORD_0002573,SKU_00300,2,True,False
OL_000011090,ORD_0002574,SKU_00172,5,True,True
OL_000011091,ORD_0002574,SKU_00053,3,True,False
OL_000011092,ORD_0002574,SKU_00211,6,False,False
OL_000011093,ORD_0002575,SKU_00170,1,False,True
OL_000011094,ORD_0002575,SKU_00086,2,False,False
OL_000011095,ORD_0002575,SKU_00035,2,True,False
OL_000011096,ORD_0002575,SKU_00289,2,False,False
OL_000011097,ORD_0002575,SKU_00041,5,False,False
OL_000011098,ORD_0002576,SKU_00191,8,False,False
OL_000011099,ORD_0002576,SKU_00170,25,False,False
OL_000011100,ORD_0002576,SKU_00077,12,False,False
OL_000011101,ORD_0002576,SKU_00017,11,False,True
OL_000011102,ORD_0002576,SKU_00156,1,False,True
OL_000011103,ORD_0002577,SKU_00196,1,True,False
OL_000011104,ORD_0002577,SKU_00132,5,False,False
OL_000011105,ORD_0002577,SKU_00017,1,False,True
OL_000011106,ORD_0002577,SKU_00067,2,False,False
OL_000011107,ORD_0002577,SKU_00262,7,False,False
OL_000011108,ORD_0002578,SKU_00216,5,True,False
OL_000011109,ORD_0002578,SKU_00268,2,False,True
OL_000011110,ORD_0002578,SKU_00102,1,False,False
OL_000011111,ORD_0002578,SKU_00197,2,True,True
OL_000011112,ORD_0002579,SKU_00295,3,False,False
OL_000011113,ORD_0002579,SKU_00028,6,False,False
OL_000011114,ORD_0002579,SKU_00140,9,False,False
OL_000011115,ORD_0002579,SKU_00272,1,True,False
OL_000011116,ORD_0002579,SKU_00201,5,True,False
OL_000011117,ORD_0002580,SKU_00032,33,True,True
OL_000011118,ORD_0002580,SKU_00126,8,True,False
OL_000011119,ORD_0002580,SKU_00198,5,False,False
OL_000011120,ORD_0002580,SKU_00294,2,False,False
OL_000011121,ORD_0002581,SKU_00004,4,False,True
OL_000011122,ORD_0002581,SKU_00262,91,False,True
OL_000011123,ORD_0002581,SKU_00003,6,False,True
OL_000011124,ORD_0002582,SKU_00290,2,False,False
OL_000011125,ORD_0002582,SKU_00152,2,True,False
OL_000011126,ORD_0002582,SKU_00044,1,False,False
OL_000011127,ORD_0002583,SKU_00162,11,False,False
OL_000011128,ORD_0002583,SKU_00097,4,False,True
OL_000011129,ORD_0002583,SKU_00095,10,False,False
OL_000011130,ORD_0002583,SKU_00284,3,True,False
OL_000011131,ORD_0002584,SKU_00165,10,False,True
OL_000011132,ORD_0002584,SKU_00281,8,False,False
OL_000011133,ORD_0002584,SKU_00138,2,False,False
OL_000011134,ORD_0002584,SKU_00029,1,True,False
OL_000011135,ORD_0002585,SKU_00223,5,False,False
OL_000011136,ORD_0002585,SKU_00107,27,False,False
OL_000011137,ORD_0002585,SKU_00214,3,False,False
OL_000011138,ORD_0002585,SKU_00074,5,False,False
OL_000011139,ORD_0002586,SKU_00215,1,False,False
OL_000011140,ORD_0002586,SKU_00009,3,False,True
OL_000011141,ORD_0002586,SKU_00021,2,False,True
OL_000011142,ORD_0002586,SKU_00256,1,True,False
OL_000011143,ORD_0002587,SKU_00239,13,False,False
OL_000011144,ORD_0002587,SKU_00135,5,False,False
OL_000011145,ORD_0002587,SKU_00107,5,False,True
OL_000011146,ORD_0002587,SKU_00093,8,True,True
OL_000011147,ORD_0002587,SKU_00227,1,False,True
OL_000011148,ORD_0002588,SKU_00264,11,True,False
OL_000011149,ORD_0002588,SKU_00083,1,False,False
OL_000011150,ORD_0002588,SKU_00278,4,False,False
OL_000011151,ORD_0002589,SKU_00102,2,False,False
OL_000011152,ORD_0002589,SKU_00225,12,False,False
OL_000011153,ORD_0002589,SKU_00075,22,False,False
OL_000011154,ORD_0002589,SKU_00096,1,True,False
OL_000011155,ORD_0002590,SKU_00073,7,False,True
OL_000011156,ORD_0002590,SKU_00265,14,False,False
OL_000011157,ORD_0002590,SKU_00020,6,False,False
OL_000011158,ORD_0002590,SKU_00297,4,False,False
OL_000011159,ORD_0002591,SKU_00089,3,False,True
OL_000011160,ORD_0002591,SKU_00069,8,True,False
OL_000011161,ORD_0002591,SKU_00152,1,True,False
OL_000011162,ORD_0002592,SKU_00038,1,True,False
OL_000011163,ORD_0002592,SKU_00027,1,False,False
OL_000011164,ORD_0002592,SKU_00207,6,False,True
OL_000011165,ORD_0002592,SKU_00298,4,False,True
OL_000011166,ORD_0002592,SKU_00058,17,True,True
OL_000011167,ORD_0002592,SKU_00110,10,True,True
OL_000011168,ORD_0002592,SKU_00078,1,False,True
OL_000011169,ORD_0002592,SKU_00193,4,True,False
OL_000011170,ORD_0002592,SKU_00107,4,False,False
OL_000011171,ORD_0002592,SKU_00268,1,False,False
OL_000011172,ORD_0002592,SKU_00183,20,True,False
OL_000011173,ORD_0002592,SKU_00116,4,False,False
OL_000011174,ORD_0002592,SKU_00237,11,True,False
OL_000011175,ORD_0002592,SKU_00091,2,False,False
OL_000011176,ORD_0002592,SKU_00127,26,True,False
OL_000011177,ORD_0002593,SKU_00291,1,True,False
OL_000011178,ORD_0002593,SKU_00069,3,True,True
OL_000011179,ORD_0002593,SKU_00110,6,True,False
OL_000011180,ORD_0002593,SKU_00164,1,True,True
OL_000011181,ORD_0002593,SKU_00129,7,False,False
OL_000011182,ORD_0002594,SKU_00040,7,True,False
OL_000011183,ORD_0002594,SKU_00211,6,False,False
OL_000011184,ORD_0002595,SKU_00274,5,False,False
OL_000011185,ORD_0002595,SKU_00282,15,True,False
OL_000011186,ORD_0002595,SKU_00268,16,False,False
OL_000011187,ORD_0002596,SKU_00092,1,True,False
OL_000011188,ORD_0002596,SKU_00151,1,False,True
OL_000011189,ORD_0002597,SKU_00136,12,True,True
OL_000011190,ORD_0002597,SKU_00228,4,True,True
OL_000011191,ORD_0002597,SKU_00009,11,False,False
OL_000011192,ORD_0002597,SKU_00233,5,False,False
OL_000011193,ORD_0002598,SKU_00216,7,True,False
OL_000011194,ORD_0002598,SKU_00292,2,False,False
OL_000011195,ORD_0002599,SKU_00212,4,False,False
OL_000011196,ORD_0002599,SKU_00275,6,False,True
OL_000011197,ORD_0002599,SKU_00008,3,False,True
OL_000011198,ORD_0002599,SKU_00071,4,False,False
OL_000011199,ORD_0002599,SKU_00030,2,False,True
OL_000011200,ORD_0002599,SKU_00028,10,False,False
OL_000011201,ORD_0002599,SKU_00261,4,False,False
OL_000011202,ORD_0002599,SKU_00127,1,True,True
OL_000011203,ORD_0002599,SKU_00287,19,True,False
OL_000011204,ORD_0002599,SKU_00210,1,False,False
OL_000011205,ORD_0002600,SKU_00083,3,False,False
OL_000011206,ORD_0002600,SKU_00012,5,False,False
OL_000011207,ORD_0002601,SKU_00032,6,True,False
OL_000011208,ORD_0002601,SKU_00198,1,False,False
OL_000011209,ORD_0002601,SKU_00023,23,False,False
OL_000011210,ORD_0002601,SKU_00166,5,False,True
OL_000011211,ORD_0002601,SKU_00014,11,True,True
OL_000011212,ORD_0002602,SKU_00001,11,False,True
OL_000011213,ORD_0002602,SKU_00086,9,False,False
OL_000011214,ORD_0002602,SKU_00284,1,True,True
OL_000011215,ORD_0002602,SKU_00126,1,True,False
OL_000011216,ORD_0002602,SKU_00206,6,False,False
OL_000011217,ORD_0002603,SKU_00138,1,False,True
OL_000011218,ORD_0002603,SKU_00114,6,False,True
OL_000011219,ORD_0002603,SKU_00282,2,True,True
OL_000011220,ORD_0002603,SKU_00200,6,False,False
OL_000011221,ORD_0002603,SKU_00036,5,False,True
OL_000011222,ORD_0002604,SKU_00025,12,False,False
OL_000011223,ORD_0002604,SKU_00050,21,False,False
OL_000011224,ORD_0002604,SKU_00145,6,False,False
OL_000011225,ORD_0002604,SKU_00296,6,True,False
OL_000011226,ORD_0002605,SKU_00235,8,False,True
OL_000011227,ORD_0002605,SKU_00142,5,False,True
OL_000011228,ORD_0002605,SKU_00082,5,True,True
OL_000011229,ORD_0002605,SKU_00282,2,True,True
OL_000011230,ORD_0002605,SKU_00098,9,False,False
OL_000011231,ORD_0002606,SKU_00081,7,False,True
OL_000011232,ORD_0002606,SKU_00294,3,False,False
OL_000011233,ORD_0002607,SKU_00171,4,True,False
OL_000011234,ORD_0002607,SKU_00123,3,True,True
OL_000011235,ORD_0002608,SKU_00103,14,False,False
OL_000011236,ORD_0002608,SKU_00198,1,False,True
OL_000011237,ORD_0002608,SKU_00151,5,False,False
OL_000011238,ORD_0002608,SKU_00114,9,False,True
OL_000011239,ORD_0002608,SKU_00093,5,True,True
OL_000011240,ORD_0002608,SKU_00210,2,False,True
OL_000011241,ORD_0002609,SKU_00063,1,False,True
OL_000011242,ORD_0002609,SKU_00208,2,False,False
OL_000011243,ORD_0002609,SKU_00200,11,False,False
OL_000011244,ORD_0002610,SKU_00184,9,False,True
OL_000011245,ORD_0002610,SKU_00271,5,True,True
OL_000011246,ORD_0002610,SKU_00113,7,False,False
OL_000011247,ORD_0002610,SKU_00008,7,False,True
OL_000011248,ORD_0002610,SKU_00118,3,False,False
OL_000011249,ORD_0002611,SKU_00155,2,False,True
OL_000011250,ORD_0002611,SKU_00216,4,True,True
OL_000011251,ORD_0002611,SKU_00249,5,True,False
OL_000011252,ORD_0002611,SKU_00252,2,True,True
OL_000011253,ORD_0002611,SKU_00286,4,False,False
OL_000011254,ORD_0002611,SKU_00015,1,False,True
OL_000011255,ORD_0002612,SKU_00200,2,False,False
OL_000011256,ORD_0002612,SKU_00177,2,False,False
OL_000011257,ORD_0002612,SKU_00048,4,False,False
OL_000011258,ORD_0002612,SKU_00233,4,False,False
OL_000011259,ORD_0002612,SKU_00015,6,False,False
OL_000011260,ORD_0002613,SKU_00097,1,False,False
OL_000011261,ORD_0002613,SKU_00217,3,False,False
OL_000011262,ORD_0002613,SKU_00173,1,False,False
OL_000011263,ORD_0002613,SKU_00018,3,True,True
OL_000011264,ORD_0002614,SKU_00229,7,True,False
OL_000011265,ORD_0002614,SKU_00239,1,False,False
OL_000011266,ORD_0002615,SKU_00135,4,False,False
OL_000011267,ORD_0002615,SKU_00120,14,False,False
OL_000011268,ORD_0002615,SKU_00115,6,False,False
OL_000011269,ORD_0002615,SKU_00081,23,False,False
OL_000011270,ORD_0002616,SKU_00259,3,False,False
OL_000011271,ORD_0002616,SKU_00084,5,False,False
OL_000011272,ORD_0002616,SKU_00210,1,False,False
OL_000011273,ORD_0002616,SKU_00248,9,False,True
OL_000011274,ORD_0002617,SKU_00267,2,True,False
OL_000011275,ORD_0002617,SKU_00179,2,False,True
OL_000011276,ORD_0002617,SKU_00086,7,False,True
OL_000011277,ORD_0002618,SKU_00067,1,False,False
OL_000011278,ORD_0002618,SKU_00100,5,False,False
OL_000011279,ORD_0002618,SKU_00299,3,False,False
OL_000011280,ORD_0002619,SKU_00217,4,False,False
OL_000011281,ORD_0002619,SKU_00155,4,False,False
OL_000011282,ORD_0002619,SKU_00036,1,False,False
OL_000011283,ORD_0002619,SKU_00161,13,False,False
OL_000011284,ORD_0002620,SKU_00146,9,True,True
OL_000011285,ORD_0002620,SKU_00122,3,False,False
OL_000011286,ORD_0002620,SKU_00065,3,True,True
OL_000011287,ORD_0002620,SKU_00057,18,False,False
