customer_type,orders,lines,units
2026-01-14 21:49:00,1,1,0
2026-01-14 15:55:00,1,1,0
2026-01-11 06:22:00,1,1,0
2026-01-11 06:26:00,2,2,0
2026-01-13 16:09:00,1,1,0
2026-01-13 16:05:00,4,4,0
2026-01-13 07:36:00,2,2,0
2026-01-11 19:23:00,3,3,0
2026-01-14 10:02:00,1,1,0
2026-01-14 10:06:00,4,4,0
2026-01-14 14:34:00,2,2,0
2026-01-16 09:50:00,1,1,0
2026-01-16 15:44:00,1,1,0
2026-01-11 09:33:00,1,1,0
2026-01-11 18:06:00,1,1,0
2026-01-13 19:16:00,1,1,0
2026-01-10 21:19:00,1,1,0
2026-01-14 13:13:00,1,1,0
2026-01-14 13:17:00,3,3,0
2026-01-14 17:49:00,2,2,0
2026-01-14 17:41:00,4,4,0
2026-01-14 17:45:00,2,2,0
2026-01-13 10:32:00,1,1,0
2026-01-11 08:16:00,2,2,0
2026-01-15 20:15:00,2,2,0
2026-01-15 11:42:00,1,1,0
2026-01-15 11:46:00,1,1,0
2026-01-15 20:11:00,4,4,0
2026-01-13 20:54:00,1,1,0
2026-01-10 14:00:00,1,1,0
2026-01-13 20:50:00,2,2,0
2026-01-10 11:29:00,1,1,0
2026-01-13 20:58:00,3,3,0
2026-01-14 06:02:00,2,2,0
2026-01-14 06:06:00,4,4,0
2026-01-12 15:10:00,2,2,0
2026-01-12 06:41:00,2,2,0
2026-01-12 06:49:00,1,1,0
2026-01-10 15:53:00,1,1,0
2026-01-12 15:14:00,1,1,0
2026-01-12 06:45:00,1,1,0
2026-01-16 07:12:00,2,2,0
2026-01-14 16:28:00,1,1,0
2026-01-14 07:59:00,2,2,0
2026-01-14 16:24:00,2,2,0
2026-01-12 19:42:00,1,1,0
2026-01-15 10:29:00,2,2,0
2026-01-15 10:25:00,2,2,0
2026-01-15 10:21:00,2,2,0
2026-01-15 14:57:00,4,4,0
2026-01-10 17:11:00,1,1,0
2026-01-14 09:13:00,1,1,0
2026-01-14 19:35:00,4,4,0
2026-01-11 21:38:00,1,1,0
2026-01-13 12:22:00,1,1,0
2026-01-13 12:26:00,2,2,0
2026-01-15 13:36:00,1,1,0
2026-01-10 07:21:00,1,1,0
2026-01-12 17:04:00,2,2,0
2026-01-14 18:18:00,1,1,0
2026-01-13 11:05:00,1,1,0
2026-01-15 12:19:00,2,2,0
2026-01-15 06:25:00,3,3,0
2026-01-13 15:37:00,2,2,0
2026-01-13 15:33:00,2,2,0
2026-01-15 16:47:00,2,2,0
2026-01-15 16:43:00,3,3,0
2026-01-10 19:01:00,2,2,0
2026-01-11 13:06:00,1,1,0
2026-01-13 14:16:00,2,2,0
2026-01-13 14:12:00,3,3,0
2026-01-15 18:01:00,1,1,0
2026-01-15 09:36:00,2,2,0
2026-01-15 09:32:00,3,3,0
2026-01-13 18:40:00,1,1,0
2026-01-13 18:48:00,3,3,0
2026-01-13 18:44:00,4,4,0
2026-01-16 12:02:00,1,1,0
2026-01-15 19:54:00,1,1,0
2026-01-14 12:45:00,1,1,0
2026-01-14 12:41:00,3,3,0
2026-01-14 21:14:00,2,2,0
2026-01-14 21:10:00,3,3,0
2026-01-12 21:53:00,4,4,0
2026-01-16 13:51:00,1,1,0
2026-01-13 07:05:00,2,2,0
2026-01-11 07:48:00,1,1,0
2026-01-11 16:17:00,1,1,0
2026-01-15 08:11:00,1,1,0
2026-01-15 08:15:00,2,2,0
2026-01-13 08:58:00,2,2,0
2026-01-13 17:27:00,2,2,0
2026-01-13 17:23:00,2,2,0
2026-01-13 08:54:00,2,2,0
2026-01-10 10:53:00,1,1,0
2026-01-14 11:20:00,2,2,0
2026-01-14 11:24:00,3,3,0
2026-01-14 11:28:00,2,2,0
2026-01-16 12:38:00,1,1,0
2026-01-16 21:03:00,1,1,0
2026-01-11 06:23:00,1,1,0
2026-01-11 19:24:00,1,1,0
2026-01-13 16:06:00,2,2,0
2026-01-14 10:07:00,1,1,0
2026-01-14 14:35:00,1,1,0
2026-01-14 14:39:00,2,2,0
2026-01-14 14:31:00,1,1,0
2026-01-13 11:50:00,1,1,0
2026-01-11 18:07:00,2,2,0
2026-01-11 18:03:00,1,1,0
2026-01-10 06:53:00,1,1,0
2026-01-13 19:17:00,3,3,0
2026-01-14 13:18:00,2,2,0
2026-01-14 07:24:00,3,3,0
2026-01-14 07:20:00,3,3,0
2026-01-12 16:32:00,1,1,0
2026-01-16 17:03:00,1,1,0
2026-01-16 08:34:00,1,1,0
2026-01-14 17:42:00,1,1,0
2026-01-14 17:46:00,1,1,0
2026-01-13 10:33:00,1,1,0
2026-01-15 11:43:00,2,2,0
2026-01-15 20:12:00,2,2,0
2026-01-15 11:47:00,1,1,0
2026-01-10 14:01:00,1,1,0
2026-01-13 20:59:00,2,2,0
2026-01-14 06:03:00,2,2,0
2026-01-12 15:19:00,1,1,0
2026-01-12 15:15:00,1,1,0
2026-01-16 07:17:00,1,1,0
2026-01-16 07:13:00,1,1,0
2026-01-14 19:00:00,2,2,0
2026-01-14 16:29:00,1,1,0
2026-01-12 19:43:00,1,1,0
2026-01-15 10:26:00,1,1,0
2026-01-13 13:40:00,1,1,0
2026-01-13 13:44:00,3,3,0
2026-01-15 14:50:00,1,1,0
2026-01-10 08:43:00,1,1,0
2026-01-10 17:16:00,1,1,0
2026-01-14 09:10:00,1,1,0
2026-01-14 09:14:00,2,2,0
2026-01-14 19:36:00,1,1,0
2026-01-13 12:27:00,1,1,0
2026-01-11 21:31:00,1,1,0
2026-01-13 12:23:00,1,1,0
2026-01-15 13:37:00,1,1,0
2026-01-15 07:43:00,1,1,0
2026-01-13 16:55:00,1,1,0
2026-01-13 16:51:00,1,1,0
2026-01-12 17:09:00,1,1,0
2026-01-16 20:31:00,1,1,0
2026-01-16 20:39:00,1,1,0
2026-01-16 20:35:00,1,1,0
2026-01-13 11:06:00,1,1,0
2026-01-11 20:18:00,1,1,0
2026-01-15 06:26:00,2,2,0
2026-01-13 15:34:00,2,2,0
2026-01-13 15:30:00,1,1,0
2026-01-15 16:48:00,1,1,0
2026-01-10 19:06:00,1,1,0
2026-01-11 13:07:00,1,1,0
2026-01-11 17:31:00,2,2,0
2026-01-13 08:23:00,1,1,0
2026-01-15 09:33:00,2,2,0
2026-01-15 09:37:00,1,1,0
2026-01-13 18:49:00,3,3,0
2026-01-10 20:44:00,1,1,0
2026-01-13 18:45:00,1,1,0
2026-01-12 20:01:00,2,2,0
2026-01-16 12:03:00,1,1,0
2026-01-15 19:59:00,1,1,0
2026-01-14 12:46:00,2,2,0
2026-01-14 21:15:00,1,1,0
2026-01-13 07:06:00,2,2,0
2026-01-11 16:18:00,1,1,0
2026-01-11 07:41:00,1,1,0
2026-01-13 07:02:00,2,2,0
2026-01-11 07:49:00,1,1,0
2026-01-15 08:12:00,1,1,0
2026-01-13 08:59:00,2,2,0
2026-01-10 10:54:00,1,1,0
2026-01-12 10:19:00,1,1,0
2026-01-14 11:25:00,2,2,0
2026-01-14 11:29:00,2,2,0
2026-01-16 15:10:00,2,2,0
2026-01-16 06:49:00,2,2,0
2026-01-14 15:57:00,1,1,0
2026-01-11 19:29:00,1,1,0
2026-01-14 14:36:00,1,1,0
2026-01-14 08:42:00,1,1,0
2026-01-16 09:56:00,1,1,0
2026-01-13 11:51:00,1,1,0
2026-01-15 21:30:00,1,1,0
2026-01-15 21:34:00,5,5,0
2026-01-10 21:17:00,1,1,0
2026-01-12 06:11:00,1,1,0
2026-01-14 07:21:00,1,1,0
2026-01-14 13:19:00,3,3,0
2026-01-12 16:37:00,3,3,0
2026-01-12 16:33:00,1,1,0
2026-01-16 17:00:00,1,1,0
2026-01-16 08:39:00,2,2,0
2026-01-14 17:47:00,1,1,0
2026-01-13 10:34:00,1,1,0
2026-01-13 10:30:00,1,1,0
2026-01-13 10:38:00,1,1,0
2026-01-15 20:17:00,1,1,0
2026-01-15 11:48:00,2,2,0
2026-01-10 14:06:00,1,1,0
2026-01-14 06:04:00,1,1,0
2026-01-14 06:00:00,1,1,0
2026-01-14 06:08:00,2,2,0
2026-01-14 19:01:00,7,7,0
2026-01-12 19:40:00,2,2,0
2026-01-15 13:02:00,1,1,0
2026-01-13 13:49:00,1,1,0
2026-01-13 13:41:00,1,1,0
2026-01-15 14:59:00,1,1,0
2026-01-15 14:55:00,1,1,0
2026-01-12 08:01:00,1,1,0
2026-01-10 08:48:00,2,2,0
2026-01-10 08:44:00,1,1,0
2026-01-14 09:19:00,3,3,0
2026-01-14 09:11:00,3,3,0
2026-01-11 11:18:00,1,1,0
2026-01-11 11:14:00,2,2,0
2026-01-12 18:23:00,1,1,0
2026-01-16 21:57:00,1,1,0
2026-01-13 06:30:00,1,1,0
2026-01-13 12:24:00,1,1,0
2026-01-13 12:28:00,2,2,0
2026-01-15 07:44:00,1,1,0
2026-01-15 07:40:00,3,3,0
2026-01-15 16:13:00,2,2,0
2026-01-13 16:52:00,1,1,0
2026-01-10 07:27:00,1,1,0
2026-01-13 16:56:00,2,2,0
2026-01-16 10:10:00,1,1,0
2026-01-14 10:57:00,1,1,0
2026-01-14 10:53:00,3,3,0
2026-01-11 14:21:00,1,1,0
2026-01-11 14:29:00,2,2,0
2026-01-15 06:27:00,1,1,0
2026-01-13 15:39:00,1,1,0
2026-01-13 09:41:00,1,1,0
2026-01-15 19:24:00,2,2,0
2026-01-15 19:20:00,2,2,0
2026-01-11 13:08:00,1,1,0
2026-01-11 13:04:00,1,1,0
2026-01-13 08:20:00,2,2,0
2026-01-13 14:18:00,3,3,0
2026-01-11 17:32:00,1,1,0
2026-01-13 08:24:00,1,1,0
2026-01-15 18:03:00,1,1,0
2026-01-15 18:07:00,1,1,0
2026-01-15 09:30:00,1,1,0
2026-01-15 09:34:00,1,1,0
2026-01-12 11:33:00,1,1,0
2026-01-12 11:37:00,1,1,0
2026-01-10 20:41:00,2,2,0
2026-01-12 20:02:00,1,1,0
2026-01-14 12:47:00,1,1,0
2026-01-14 21:12:00,1,1,0
2026-01-14 21:16:00,1,1,0
2026-01-14 12:43:00,4,4,0
2026-01-12 21:59:00,1,1,0
2026-01-13 07:07:00,1,1,0
2026-01-13 07:03:00,3,3,0
2026-01-11 16:15:00,1,1,0
2026-01-11 07:46:00,1,1,0
2026-01-12 10:16:00,2,2,0
2026-01-10 13:30:00,1,1,0
2026-01-13 17:29:00,2,2,0
2026-01-12 14:40:00,1,1,0
2026-01-12 14:48:00,1,1,0
2026-01-12 14:44:00,2,2,0
2026-01-16 15:19:00,2,2,0
2026-01-14 15:58:00,1,1,0
2026-01-10 12:13:00,3,3,0
2026-01-10 16:41:00,1,1,0
2026-01-12 13:23:00,1,1,0
2026-01-12 13:27:00,1,1,0
2026-01-14 08:43:00,1,1,0
2026-01-14 17:12:00,2,2,0
2026-01-14 14:37:00,1,1,0
2026-01-12 17:55:00,1,1,0
2026-01-12 17:51:00,1,1,0
2026-01-12 17:59:00,1,1,0
2026-01-13 11:52:00,1,1,0
2026-01-13 20:21:00,1,1,0
2026-01-11 18:09:00,1,1,0
2026-01-15 21:35:00,1,1,0
2026-01-15 21:31:00,2,2,0
2026-01-10 15:24:00,1,1,0
2026-01-12 16:34:00,1,1,0
2026-01-14 17:48:00,1,1,0
2026-01-13 10:35:00,1,1,0
2026-01-13 10:31:00,2,2,0
2026-01-15 11:49:00,1,1,0
2026-01-14 06:05:00,1,1,0
2026-01-14 06:09:00,1,1,0
2026-01-10 18:35:00,1,1,0
2026-01-14 19:02:00,2,2,0
2026-01-14 19:06:00,3,3,0
2026-01-12 19:49:00,1,1,0
2026-01-12 19:45:00,1,1,0
2026-01-15 13:07:00,2,2,0
2026-01-13 13:42:00,1,1,0
2026-01-15 17:31:00,1,1,0
2026-01-12 08:02:00,2,2,0
2026-01-12 08:06:00,1,1,0
2026-01-10 17:10:00,1,1,0
2026-01-14 20:40:00,3,3,0
2026-01-14 09:16:00,4,4,0
2026-01-11 11:11:00,1,1,0
2026-01-16 21:54:00,1,1,0
2026-01-13 12:29:00,1,1,0
2026-01-15 07:41:00,1,1,0
2026-01-15 16:10:00,4,4,0
2026-01-15 16:14:00,4,4,0
2026-01-13 16:53:00,1,1,0
2026-01-13 16:57:00,3,3,0
2026-01-16 10:11:00,1,1,0
2026-01-14 10:50:00,1,1,0
2026-01-11 14:26:00,1,1,0
2026-01-15 06:28:00,2,2,0
2026-01-15 06:24:00,1,1,0
2026-01-13 15:36:00,1,1,0
2026-01-11 18:50:00,1,1,0
2026-01-13 18:11:00,1,1,0
2026-01-15 19:21:00,1,1,0
2026-01-11 13:09:00,1,1,0
2026-01-11 07:11:00,1,1,0
2026-01-16 17:50:00,1,1,0
2026-01-13 08:25:00,3,3,0
2026-01-13 08:29:00,3,3,0
2026-01-10 10:24:00,2,2,0
2026-01-15 18:04:00,2,2,0
2026-01-15 18:08:00,1,1,0
2026-01-15 09:35:00,1,1,0
2026-01-12 11:34:00,1,1,0
2026-01-13 18:47:00,1,1,0
2026-01-16 12:09:00,1,1,0
2026-01-14 21:13:00,1,1,0
2026-01-14 21:17:00,2,2,0
2026-01-14 12:48:00,1,1,0
2026-01-13 07:08:00,1,1,0
2026-01-13 07:04:00,1,1,0
2026-01-14 14:06:00,1,1,0
2026-01-12 14:49:00,1,1,0
2026-01-12 14:45:00,1,1,0
2026-01-16 06:47:00,1,1,0
2026-01-16 15:16:00,1,1,0
2026-01-14 18:30:00,1,1,0
2026-01-14 15:59:00,1,1,0
2026-01-11 09:05:00,2,2,0
2026-01-10 12:18:00,1,1,0
2026-01-10 12:14:00,1,1,0
2026-01-12 13:24:00,1,1,0
2026-01-16 08:01:00,1,1,0
2026-01-14 08:48:00,2,2,0
2026-01-14 17:13:00,2,2,0
2026-01-16 18:23:00,1,1,0
2026-01-16 18:27:00,2,2,0
2026-01-15 11:10:00,1,1,0
2026-01-15 11:14:00,1,1,0
2026-01-13 20:26:00,1,1,0
2026-01-15 21:32:00,1,1,0
2026-01-15 21:36:00,1,1,0
2026-01-10 06:52:00,1,1,0
2026-01-10 15:25:00,1,1,0
2026-01-14 07:23:00,1,1,0
2026-01-14 07:27:00,1,1,0
2026-01-10 19:53:00,1,1,0
2026-01-16 17:06:00,1,1,0
2026-01-13 10:36:00,3,3,0
2026-01-15 14:25:00,3,3,0
2026-01-10 08:10:00,2,2,0
2026-01-10 14:04:00,1,1,0
2026-01-12 09:28:00,1,1,0
2026-01-11 21:06:00,1,1,0
2026-01-15 13:08:00,2,2,0
2026-01-15 13:04:00,3,3,0
2026-01-13 13:47:00,1,1,0
2026-01-15 17:32:00,2,2,0
2026-01-15 17:36:00,2,2,0
2026-01-12 08:07:00,2,2,0
2026-01-16 11:33:00,1,1,0
2026-01-14 20:45:00,1,1,0
2026-01-14 20:41:00,3,3,0
2026-01-11 11:16:00,1,1,0
2026-01-16 21:51:00,1,1,0
2026-01-16 21:59:00,1,1,0
2026-01-11 15:48:00,1,1,0
2026-01-13 06:32:00,2,2,0
2026-01-11 15:44:00,1,1,0
2026-01-13 06:36:00,3,3,0
2026-01-15 07:42:00,2,2,0
2026-01-15 16:19:00,2,2,0
2026-01-13 16:54:00,1,1,0
2026-01-14 10:55:00,1,1,0
2026-01-11 14:23:00,1,1,0
2026-01-11 14:27:00,1,1,0
2026-01-15 09:00:00,1,1,0
2026-01-13 18:12:00,3,3,0
2026-01-11 18:55:00,1,1,0
2026-01-11 18:51:00,1,1,0
2026-01-11 18:59:00,1,1,0
2026-01-13 09:43:00,2,2,0
2026-01-15 19:22:00,1,1,0
2026-01-14 12:13:00,2,2,0
2026-01-10 19:09:00,1,1,0
2026-01-12 21:21:00,1,1,0
2026-01-16 17:51:00,1,1,0
2026-01-13 08:26:00,1,1,0
2026-01-15 18:09:00,2,2,0
2026-01-15 18:05:00,4,4,0
2026-01-12 20:00:00,2,2,0
2026-01-10 20:47:00,2,2,0
2026-01-14 15:20:00,1,1,0
2026-01-14 12:49:00,2,2,0
2026-01-14 15:24:00,1,1,0
2026-01-14 06:55:00,1,1,0
2026-01-16 16:38:00,1,1,0
2026-01-13 07:09:00,1,1,0
2026-01-10 13:36:00,1,1,0
2026-01-12 10:18:00,1,1,0
2026-01-10 13:32:00,1,1,0
2026-01-14 14:03:00,5,5,0
2026-01-12 14:42:00,1,1,0
2026-01-16 15:17:00,1,1,0
2026-01-11 09:02:00,1,1,0
2026-01-16 19:45:00,1,1,0
2026-01-16 19:49:00,2,2,0
2026-01-13 21:40:00,1,1,0
2026-01-10 12:11:00,1,1,0
2026-01-10 12:15:00,1,1,0
2026-01-13 21:44:00,1,1,0
2026-01-12 07:35:00,1,1,0
2026-01-16 08:02:00,2,2,0
2026-01-14 08:49:00,2,2,0
2026-01-14 08:41:00,2,2,0
2026-01-14 17:18:00,1,1,0
2026-01-14 08:45:00,2,2,0
2026-01-14 17:14:00,2,2,0
2026-01-12 17:53:00,2,2,0
2026-01-13 10:01:00,1,1,0
2026-01-12 17:57:00,1,1,0
2026-01-11 10:44:00,1,1,0
2026-01-15 11:15:00,1,1,0
2026-01-15 11:11:00,1,1,0
2026-01-15 11:19:00,1,1,0
2026-01-13 20:23:00,1,1,0
2026-01-13 20:27:00,2,2,0
2026-01-13 11:58:00,2,2,0
2026-01-13 11:54:00,1,1,0
2026-01-15 21:37:00,1,1,0
2026-01-15 15:43:00,3,3,0
2026-01-10 15:26:00,1,1,0
2026-01-12 06:10:00,1,1,0
2026-01-10 15:22:00,1,1,0
2026-01-14 07:28:00,1,1,0
2026-01-12 19:11:00,1,1,0
2026-01-13 13:12:00,1,1,0
2026-01-13 10:37:00,1,1,0
2026-01-15 14:22:00,1,1,0
2026-01-10 08:11:00,2,2,0
2026-01-15 18:50:00,2,2,0
2026-01-15 18:54:00,2,2,0
2026-01-10 18:37:00,1,1,0
2026-01-12 09:21:00,1,1,0
2026-01-14 19:08:00,1,1,0
2026-01-14 19:04:00,4,4,0
2026-01-11 12:30:00,1,1,0
2026-01-11 21:03:00,1,1,0
2026-01-13 13:48:00,3,3,0
2026-01-13 07:50:00,2,2,0
2026-01-13 07:54:00,1,1,0
2026-01-14 10:20:00,4,4,0
2026-01-12 08:04:00,2,2,0
2026-01-16 20:03:00,1,1,0
2026-01-14 20:42:00,1,1,0
2026-01-14 20:46:00,2,2,0
2026-01-11 11:17:00,2,2,0
2026-01-16 21:56:00,1,1,0
2026-01-13 15:02:00,1,1,0
2026-01-13 06:37:00,2,2,0
2026-01-13 15:06:00,2,2,0
2026-01-15 16:16:00,1,1,0
2026-01-15 16:12:00,1,1,0
2026-01-15 07:47:00,5,5,0
2026-01-13 16:59:00,1,1,0
2026-01-13 19:30:00,1,1,0
2026-01-16 10:17:00,2,2,0
2026-01-14 10:56:00,1,1,0
2026-01-16 14:41:00,3,3,0
2026-01-11 08:34:00,1,1,0
2026-01-15 09:05:00,1,1,0
2026-01-15 09:01:00,2,2,0
2026-01-13 18:17:00,2,2,0
2026-01-13 18:13:00,1,1,0
2026-01-13 09:44:00,2,2,0
2026-01-10 20:12:00,2,2,0
2026-01-13 09:48:00,3,3,0
2026-01-15 19:27:00,1,1,0
2026-01-15 19:23:00,1,1,0
2026-01-14 12:14:00,1,1,0
2026-01-12 12:53:00,1,1,0
2026-01-12 21:26:00,2,2,0
2026-01-16 13:28:00,1,1,0
2026-01-16 13:24:00,2,2,0
2026-01-14 16:42:00,2,2,0
2026-01-11 07:13:00,2,2,0
2026-01-16 17:56:00,1,1,0
2026-01-13 08:27:00,1,1,0
2026-01-10 10:22:00,1,1,0
2026-01-11 17:39:00,1,1,0
2026-01-10 10:26:00,1,1,0
2026-01-12 20:05:00,1,1,0
2026-01-10 20:48:00,1,1,0
2026-01-16 12:07:00,1,1,0
2026-01-16 06:13:00,1,1,0
2026-01-14 15:21:00,2,2,0
2026-01-14 21:19:00,1,1,0
2026-01-14 06:52:00,3,3,0
2026-01-14 06:56:00,3,3,0
2026-01-16 16:31:00,1,1,0
2026-01-10 13:33:00,1,1,0
2026-01-14 14:08:00,1,1,0
2026-01-14 14:00:00,1,1,0
2026-01-16 15:18:00,1,1,0
2026-01-14 18:36:00,1,1,0
2026-01-14 18:32:00,1,1,0
2026-01-11 09:07:00,1,1,0
2026-01-11 20:31:00,1,1,0
2026-01-15 21:02:00,2,2,0
2026-01-13 21:41:00,1,1,0
2026-01-13 21:45:00,1,1,0
2026-01-13 21:49:00,1,1,0
2026-01-12 16:01:00,1,1,0
2026-01-16 08:03:00,1,1,0
2026-01-14 17:15:00,3,3,0
2026-01-14 08:46:00,1,1,0
2026-01-14 17:11:00,2,2,0
2026-01-14 17:19:00,2,2,0
2026-01-13 10:02:00,1,1,0
2026-01-11 10:45:00,1,1,0
2026-01-11 10:41:00,1,1,0
2026-01-15 11:16:00,1,1,0
2026-01-15 11:12:00,3,3,0
2026-01-13 20:24:00,2,2,0
2026-01-13 11:55:00,1,1,0
2026-01-13 20:28:00,1,1,0
2026-01-15 15:44:00,3,3,0
2026-01-15 21:38:00,1,1,0
2026-01-15 15:40:00,1,1,0
2026-01-10 09:33:00,1,1,0
2026-01-10 19:55:00,1,1,0
2026-01-10 19:59:00,1,1,0
2026-01-13 13:13:00,3,3,0
2026-01-15 14:23:00,4,4,0
2026-01-10 08:16:00,1,1,0
2026-01-15 18:55:00,2,2,0
2026-01-12 09:26:00,1,1,0
2026-01-14 19:09:00,1,1,0
2026-01-11 21:00:00,1,1,0
2026-01-11 21:08:00,1,1,0
2026-01-11 06:41:00,1,1,0
2026-01-15 13:06:00,2,2,0
2026-01-13 07:55:00,1,1,0
2026-01-13 07:59:00,1,1,0
2026-01-13 07:51:00,2,2,0
2026-01-15 17:34:00,1,1,0
2026-01-15 17:38:00,1,1,0
2026-01-14 10:25:00,1,1,0
2026-01-14 10:21:00,4,4,0
2026-01-16 11:35:00,1,1,0
2026-01-14 20:43:00,4,4,0
2026-01-13 15:03:00,1,1,0
2026-01-13 15:07:00,1,1,0
2026-01-13 06:38:00,2,2,0
2026-01-11 09:52:00,1,1,0
2026-01-13 06:34:00,2,2,0
2026-01-13 19:31:00,1,1,0
2026-01-13 19:35:00,3,3,0
2026-01-10 21:30:00,2,2,0
2026-01-16 10:18:00,1,1,0
2026-01-14 13:32:00,2,2,0
2026-01-16 14:46:00,1,1,0
2026-01-11 17:00:00,1,1,0
2026-01-11 08:31:00,2,2,0
2026-01-15 09:02:00,2,2,0
2026-01-13 18:14:00,1,1,0
2026-01-13 09:45:00,2,2,0
2026-01-12 11:01:00,1,1,0
2026-01-10 11:48:00,1,1,0
2026-01-10 20:13:00,1,1,0
2026-01-13 09:49:00,2,2,0
2026-01-10 11:44:00,1,1,0
2026-01-14 12:19:00,1,1,0
2026-01-14 12:11:00,2,2,0
2026-01-12 12:58:00,1,1,0
2026-01-16 13:29:00,1,1,0
2026-01-16 13:25:00,1,1,0
2026-01-11 07:10:00,1,1,0
2026-01-16 17:53:00,1,1,0
2026-01-15 10:44:00,2,2,0
2026-01-15 10:40:00,1,1,0
2026-01-10 14:51:00,2,2,0
2026-01-14 15:26:00,1,1,0
2026-01-14 06:57:00,1,1,0
2026-01-14 06:53:00,2,2,0
2026-01-14 19:54:00,1,1,0
2026-01-14 19:50:00,3,3,0
2026-01-15 13:55:00,2,2,0
2026-01-15 13:51:00,4,4,0
2026-01-10 13:38:00,2,2,0
2026-01-14 08:11:00,1,1,0
2026-01-14 14:05:00,1,1,0
2026-01-12 08:50:00,3,3,0
2026-01-12 08:54:00,1,1,0
2026-01-14 18:33:00,2,2,0
2026-01-13 11:20:00,1,1,0
2026-01-11 09:08:00,1,1,0
2026-01-11 20:32:00,2,2,0
2026-01-15 12:30:00,2,2,0
2026-01-15 21:03:00,1,1,0
2026-01-15 12:38:00,2,2,0
2026-01-13 21:42:00,1,1,0
2026-01-13 21:46:00,3,3,0
2026-01-10 16:45:00,1,1,0
2026-01-12 16:06:00,2,2,0
2026-01-12 07:37:00,1,1,0
2026-01-16 08:04:00,2,2,0
2026-01-14 17:16:00,2,2,0
2026-01-13 10:07:00,2,2,0
2026-01-11 10:46:00,1,1,0
2026-01-11 10:42:00,1,1,0
2026-01-15 11:17:00,1,1,0
2026-01-15 11:13:00,1,1,0
2026-01-13 20:25:00,3,3,0
2026-01-15 15:49:00,1,1,0
2026-01-15 15:41:00,2,2,0
2026-01-15 15:45:00,1,1,0
2026-01-10 09:34:00,1,1,0
2026-01-10 15:28:00,2,2,0
2026-01-10 19:56:00,1,1,0
2026-01-13 13:18:00,1,1,0
2026-01-13 13:14:00,2,2,0
2026-01-15 14:24:00,1,1,0
2026-01-15 14:28:00,5,5,0
2026-01-15 08:30:00,5,5,0
2026-01-13 17:42:00,1,1,0
2026-01-10 08:17:00,1,1,0
2026-01-15 18:56:00,1,1,0
2026-01-15 18:52:00,1,1,0
2026-01-14 11:43:00,3,3,0
2026-01-12 20:51:00,1,1,0
2026-01-12 20:55:00,2,2,0
2026-01-15 07:17:00,3,3,0
2026-01-15 07:13:00,1,1,0
2026-01-13 16:25:00,1,1,0
2026-01-13 07:56:00,1,1,0
2026-01-13 16:21:00,1,1,0
2026-01-13 16:29:00,1,1,0
2026-01-13 07:52:00,2,2,0
2026-01-15 17:39:00,1,1,0
2026-01-14 10:26:00,2,2,0
2026-01-14 10:22:00,2,2,0
2026-01-16 20:01:00,1,1,0
2026-01-16 20:09:00,1,1,0
2026-01-14 14:50:00,1,1,0
2026-01-14 20:48:00,2,2,0
2026-01-13 15:04:00,1,1,0
2026-01-13 06:39:00,3,3,0
2026-01-13 06:35:00,2,2,0
2026-01-13 19:32:00,2,2,0
2026-01-13 19:36:00,1,1,0
2026-01-14 13:37:00,1,1,0
2026-01-14 13:33:00,1,1,0
2026-01-11 17:05:00,1,1,0
2026-01-11 08:36:00,2,2,0
2026-01-15 09:03:00,2,2,0
2026-01-15 09:07:00,1,1,0
2026-01-13 18:19:00,1,1,0
2026-01-13 09:46:00,2,2,0
2026-01-13 18:15:00,2,2,0
2026-01-10 11:49:00,1,1,0
2026-01-11 18:58:00,1,1,0
2026-01-10 20:14:00,1,1,0
2026-01-15 19:29:00,1,1,0
2026-01-12 12:59:00,1,1,0
2026-01-12 21:24:00,1,1,0
2026-01-12 15:30:00,2,2,0
2026-01-14 16:48:00,1,1,0
2026-01-14 16:40:00,1,1,0
2026-01-14 16:44:00,2,2,0
2026-01-11 07:15:00,1,1,0
2026-01-16 17:58:00,1,1,0
2026-01-15 10:45:00,1,1,0
2026-01-12 14:13:00,2,2,0
2026-01-16 19:12:00,1,1,0
2026-01-14 19:51:00,1,1,0
2026-01-14 19:55:00,2,2,0
2026-01-14 19:59:00,3,3,0
2026-01-15 13:56:00,1,1,0
2026-01-15 13:52:00,1,1,0
2026-01-10 13:39:00,1,1,0
2026-01-14 08:12:00,1,1,0
2026-01-12 08:59:00,1,1,0
2026-01-16 09:26:00,1,1,0
2026-01-14 18:34:00,1,1,0
2026-01-13 11:25:00,2,2,0
2026-01-13 11:21:00,1,1,0
2026-01-15 21:00:00,1,1,0
2026-01-15 21:08:00,2,2,0
2026-01-15 12:39:00,1,1,0
2026-01-15 21:04:00,2,2,0
2026-01-13 21:47:00,1,1,0
2026-01-10 06:20:00,1,1,0
2026-01-13 21:43:00,2,2,0
2026-01-10 19:21:00,1,1,0
2026-01-16 08:09:00,1,1,0
2026-01-16 08:05:00,1,1,0
2026-01-13 10:04:00,2,2,0
2026-01-13 10:00:00,1,1,0
2026-01-15 11:18:00,1,1,0
2026-01-13 14:36:00,1,1,0
2026-01-13 14:32:00,3,3,0
2026-01-15 15:46:00,2,2,0
2026-01-15 15:42:00,4,4,0
2026-01-10 18:04:00,1,1,0
2026-01-10 09:31:00,1,1,0
2026-01-11 12:01:00,1,1,0
2026-01-13 13:15:00,2,2,0
